date,dailyCases,dailyDeaths,dailyHosp,Population,peak
2021-12-19,26886.5714285714,15.1428571428571,205.285714285714,8799800,4
2021-12-20,28290.1428571429,14.5714285714286,224.142857142857,8799800,4
2021-12-21,28914.8571428571,13.7142857142857,239.571428571429,8799800,4
2021-12-22,29079.7142857143,15,266,8799800,4
2021-12-23,29225.2857142857,16.7142857142857,294.142857142857,8799800,4
2021-12-24,28787.7142857143,18.1428571428571,302.428571428571,8799800,4
2021-12-25,26818.2857142857,17.8571428571429,324.428571428571,8799800,4
2021-12-26,26267,18.5714285714286,342.857142857143,8799800,4
2021-12-27,25609,20.5714285714286,362.285714285714,8799800,4
2021-12-28,24787.7142857143,22.1428571428571,383.571428571429,8799800,4
2021-12-29,25467.5714285714,23.2857142857143,401.428571428571,8799800,4
2021-12-30,25235.2857142857,24.7142857142857,410,8799800,4
2021-12-31,24963.2857142857,23.7142857142857,415.857142857143,8799800,4
2022-01-01,25314,26.4285714285714,408.714285714286,8799800,4
2022-01-02,25765.4285714286,28.8571428571429,404.857142857143,8799800,4
2022-01-03,25606.5714285714,29.5714285714286,399.714285714286,8799800,4
2022-01-04,26164.1428571429,29.7142857142857,387,8799800,4
2022-01-05,24494.2857142857,29.1428571428571,366.285714285714,8799800,4
2022-01-06,23458.5714285714,29.4285714285714,346.285714285714,8799800,4
2022-01-07,22456,31.2857142857143,345.285714285714,8799800,4
2022-01-08,22248.2857142857,31.5714285714286,344.285714285714,8799800,4
2022-01-09,20851.5714285714,30.8571428571429,334.285714285714,8799800,4
2022-01-10,19376.5714285714,31.4285714285714,324.857142857143,8799800,4
2022-01-11,16851.7142857143,33.4285714285714,317.285714285714,8799800,4
2022-01-12,15095.1428571429,34.4285714285714,308.714285714286,8799800,4
2022-01-13,13613.1428571429,34.5714285714286,307.857142857143,8799800,4
2022-01-14,12946.4285714286,35.8571428571429,302.714285714286,8799800,4
2022-01-15,12569.2857142857,36.2857142857143,295,8799800,4
2022-01-16,12442.7142857143,36.2857142857143,298.857142857143,8799800,4
2022-01-17,12228,35,284.571428571429,8799800,4
2022-01-18,12150.1428571429,34,282.714285714286,8799800,4
2022-01-19,12161.7142857143,32.4285714285714,279.714285714286,8799800,4
2022-01-20,12190.5714285714,30.2857142857143,268.285714285714,8799800,4
2022-01-21,12219.2857142857,29.5714285714286,258.857142857143,8799800,4
2022-01-22,12234.7142857143,28.1428571428571,248.857142857143,8799800,4
2022-01-23,12248.5714285714,26,238.285714285714,8799800,4
2022-01-24,12146.7142857143,26.4285714285714,237.714285714286,8799800,4
2022-01-25,12056.7142857143,24.7142857142857,225.142857142857,8799800,4
2022-01-26,12065.2857142857,25.2857142857143,216.714285714286,8799800,4
2022-01-27,12001.5714285714,24.4285714285714,211.571428571429,8799800,4
2022-01-28,11886.4285714286,22.4285714285714,208,8799800,4
2022-01-29,11755.8571428571,21.2857142857143,207,8799800,4
2022-01-30,11540.5714285714,21.1428571428571,199.142857142857,8799800,4
2022-01-31,11189.1428571429,19,192.571428571429,8799800,4
2022-02-01,10878.7142857143,18.4285714285714,190.571428571429,8799800,4
2022-02-02,10539.8571428571,17.7142857142857,189.428571428571,8799800,4
2022-02-03,10203.2857142857,17.1428571428571,190.428571428571,8799800,4
2022-02-04,9865.28571428571,17.2857142857143,189,8799800,4
2022-02-05,9540,16,186.428571428571,8799800,4
2022-02-06,9144.71428571429,14.5714285714286,186.428571428571,8799800,4
2022-02-07,8727,14.7142857142857,186.571428571429,8799800,4
2022-02-08,8343.28571428571,13.5714285714286,183.571428571429,8799800,4
2022-02-09,7927.28571428571,12,175.714285714286,8799800,4
2022-02-10,7532,11.7142857142857,169.857142857143,8799800,4
2022-02-11,7211,10.7142857142857,167.857142857143,8799800,4
2022-02-12,6910.14285714286,10.2857142857143,165.142857142857,8799800,4
2022-02-13,6527.14285714286,11.1428571428571,159,8799800,4
2022-02-14,6102.85714285714,11.4285714285714,155.285714285714,8799800,4
2022-02-15,5730.57142857143,11.4285714285714,149.428571428571,8799800,4
2022-02-16,5481.57142857143,11.7142857142857,146.714285714286,8799800,4
2022-02-17,5315.71428571429,12.1428571428571,146,8799800,4
2022-02-18,5046.42857142857,11.4285714285714,141.428571428571,8799800,4
2022-02-19,5057.57142857143,10.8571428571429,136.714285714286,8799800,4
2022-02-20,5090.71428571429,10.2857142857143,133.714285714286,8799800,4
2022-02-21,4999.85714285714,10,127.142857142857,8799800,4
2022-02-22,4838.42857142857,10,125.428571428571,8799800,4
2022-02-23,4568.14285714286,9.57142857142857,120,8799800,4
2022-02-24,4307.14285714286,8.85714285714286,115.285714285714,8799800,4
2022-02-25,4258,8.57142857142857,111.714285714286,8799800,4
2022-02-26,4006.57142857143,8.85714285714286,109.714285714286,8799800,5
2022-02-27,3803.85714285714,9.28571428571429,109.857142857143,8799800,5
2022-02-28,3725.28571428571,7.71428571428571,112.714285714286,8799800,5
2022-03-01,3749.28571428571,7.57142857142857,114.428571428571,8799800,5
2022-03-02,3895.71428571429,7.85714285714286,121.142857142857,8799800,5
2022-03-03,4104.57142857143,7.71428571428571,123.857142857143,8799800,5
2022-03-04,4324.71428571429,7.71428571428571,127.428571428571,8799800,5
2022-03-05,4547.42857142857,7.42857142857143,133.285714285714,8799800,5
2022-03-06,4806.42857142857,6.57142857142857,140.857142857143,8799800,5
2022-03-07,5110.28571428571,7.28571428571429,144.428571428571,8799800,5
2022-03-08,5452.71428571429,7.71428571428571,145.285714285714,8799800,5
2022-03-09,5810.42857142857,7.42857142857143,152.142857142857,8799800,5
2022-03-10,6153.28571428571,7.28571428571429,158.142857142857,8799800,5
2022-03-11,6468.85714285714,7.85714285714286,167.714285714286,8799800,5
2022-03-12,6762.57142857143,9.57142857142857,172.428571428571,8799800,5
2022-03-13,7075.85714285714,9.57142857142857,172.857142857143,8799800,5
2022-03-14,7488.85714285714,9.85714285714286,177.714285714286,8799800,5
2022-03-15,7794.85714285714,9.42857142857143,185.714285714286,8799800,5
2022-03-16,8021.42857142857,10.4285714285714,186.428571428571,8799800,5
2022-03-17,8203.71428571429,11.1428571428571,189.857142857143,8799800,5
2022-03-18,8335,11.2857142857143,186.142857142857,8799800,5
2022-03-19,8381,10.8571428571429,192.571428571429,8799800,5
2022-03-20,8441.28571428571,11.4285714285714,194.857142857143,8799800,5
2022-03-21,8577.85714285714,11.1428571428571,198.285714285714,8799800,5
2022-03-22,8672.85714285714,11.5714285714286,200.285714285714,8799800,5
2022-03-23,8730,10.5714285714286,201,8799800,5
2022-03-24,8719.85714285714,10.1428571428571,201.285714285714,8799800,5
2022-03-25,8695.57142857143,10,202.857142857143,8799800,5
2022-03-26,8656.85714285714,9.14285714285714,201.571428571429,8799800,5
2022-03-27,8550.85714285714,8.28571428571429,206.571428571429,8799800,5
2022-03-28,8354.71428571429,8.71428571428571,213.142857142857,8799800,5
2022-03-29,8119.85714285714,8.71428571428571,220.428571428571,8799800,5
2022-03-30,7867.85714285714,9.42857142857143,223.285714285714,8799800,5
2022-03-31,7471.42857142857,10.2857142857143,229.428571428571,8799800,5
2022-04-01,7118.28571428571,10.7142857142857,230.285714285714,8799800,5
2022-04-02,6753.14285714286,11.5714285714286,231.285714285714,8799800,5
2022-04-03,6327.42857142857,13.2857142857143,233.428571428571,8799800,5
2022-04-04,5725.85714285714,12.7142857142857,227.285714285714,8799800,5
2022-04-05,5191.14285714286,12.7142857142857,226.285714285714,8799800,5
2022-04-06,4661.14285714286,13.5714285714286,224.428571428571,8799800,5
2022-04-07,4343.28571428571,14.1428571428571,220.142857142857,8799800,5
2022-04-08,4075.85714285714,13.4285714285714,219.714285714286,8799800,5
2022-04-09,3921.42857142857,13.1428571428571,214.428571428571,8799800,5
2022-04-10,3771.57142857143,12.1428571428571,204.428571428571,8799800,5
2022-04-11,3489.85714285714,13.4285714285714,201.285714285714,8799800,5
2022-04-12,3265.57142857143,13.5714285714286,195.571428571429,8799800,5
2022-04-13,3059.42857142857,13.2857142857143,191,8799800,5
2022-04-14,2899.28571428571,12.8571428571429,183.285714285714,8799800,5
2022-04-15,2706.42857142857,12.7142857142857,176.142857142857,8799800,5
2022-04-16,2573.28571428571,12.8571428571429,170.142857142857,8799800,5
2022-04-17,2412.57142857143,13.1428571428571,162.714285714286,8799800,5
2022-04-18,2292,12.5714285714286,159.142857142857,8799800,5
2022-04-19,2204.71428571429,12.7142857142857,148.857142857143,8799800,5
2022-04-20,2095.14285714286,11.8571428571429,141.142857142857,8799800,5
2022-04-21,1999,11.5714285714286,134.571428571429,8799800,5
2022-04-22,1949.57142857143,11.7142857142857,132.714285714286,8799800,5
2022-04-23,1872.42857142857,11.4285714285714,129.142857142857,8799800,5
2022-04-24,1822.57142857143,10.4285714285714,132.571428571429,8799800,5
2022-04-25,1706.85714285714,10.4285714285714,127.428571428571,8799800,5
2022-04-26,1546.42857142857,9.28571428571429,123.714285714286,8799800,5
2022-04-27,1454.42857142857,9.28571428571429,121.428571428571,8799800,5
2022-04-28,1372.42857142857,8.57142857142857,120.714285714286,8799800,5
2022-04-29,1304.71428571429,7.71428571428571,117.571428571429,8799800,5
2022-04-30,1258.28571428571,7,113.571428571429,8799800,5
2022-05-01,1194.71428571429,8,107.285714285714,8799800,NA
2022-05-02,1156.57142857143,7.14285714285714,101.285714285714,8799800,NA
2022-05-03,1172.42857142857,8,97.4285714285714,8799800,NA
2022-05-04,1174.57142857143,7.57142857142857,94.1428571428571,8799800,NA
2022-05-05,1184.14285714286,7.14285714285714,90.4285714285714,8799800,NA
2022-05-06,1181,7.57142857142857,89.4285714285714,8799800,NA
2022-05-07,1171.85714285714,8,87.7142857142857,8799800,NA
2022-05-08,1192.28571428571,6.85714285714286,84.4285714285714,8799800,NA
2022-05-09,1177.14285714286,6.71428571428571,82.5714285714286,8799800,NA
2022-05-10,1144.28571428571,6.14285714285714,81.7142857142857,8799800,NA
2022-05-11,1093.42857142857,5.42857142857143,82.1428571428571,8799800,NA
2022-05-12,1051.71428571429,5.42857142857143,82.2857142857143,8799800,NA
2022-05-13,1019.42857142857,5.28571428571429,78.5714285714286,8799800,NA
2022-05-14,1008.28571428571,5,79.7142857142857,8799800,NA
2022-05-15,991,4.85714285714286,81,8799800,NA
2022-05-16,978.857142857143,4.42857142857143,78.1428571428571,8799800,NA
2022-05-17,956.714285714286,3.85714285714286,75.8571428571429,8799800,NA
2022-05-18,951.714285714286,3.85714285714286,71.7142857142857,8799800,NA
2022-05-19,943.571428571429,3.42857142857143,68.1428571428571,8799800,NA
2022-05-20,931.571428571429,3.14285714285714,68.1428571428571,8799800,NA
2022-05-21,916.142857142857,3,65.2857142857143,8799800,NA
2022-05-22,883.571428571429,3.42857142857143,65.7142857142857,8799800,NA
2022-05-23,857.857142857143,3.71428571428571,67.8571428571429,8799800,NA
2022-05-24,827.142857142857,4,67.1428571428571,8799800,NA
2022-05-25,803.714285714286,4.42857142857143,69.4285714285714,8799800,NA
2022-05-26,787.285714285714,5.14285714285714,69.4285714285714,8799800,NA
2022-05-27,791.142857142857,6,71,8799800,NA
2022-05-28,797.285714285714,5.57142857142857,70.5714285714286,8799800,NA
2022-05-29,800.857142857143,4.85714285714286,68,8799800,NA
2022-05-30,793,5,68.7142857142857,8799800,NA
2022-05-31,811,4.71428571428571,66.8571428571429,8799800,NA
2022-06-01,823.428571428571,4.28571428571429,64.8571428571429,8799800,NA
2022-06-02,825.714285714286,4,63.5714285714286,8799800,NA
2022-06-03,843.142857142857,3,60.8571428571429,8799800,NA
2022-06-04,883.285714285714,3.42857142857143,64.1428571428571,8799800,NA
2022-06-05,963.428571428571,3.28571428571429,65.2857142857143,8799800,NA
2022-06-06,1060.57142857143,3,67.5714285714286,8799800,NA
2022-06-07,1161.85714285714,3.14285714285714,72.4285714285714,8799800,NA
2022-06-08,1273.57142857143,3.42857142857143,75.8571428571429,8799800,NA
2022-06-09,1397.85714285714,3.14285714285714,79.2857142857143,8799800,NA
2022-06-10,1483.42857142857,3.42857142857143,84.2857142857143,8799800,NA
2022-06-11,1540.71428571429,2.71428571428571,85.7142857142857,8799800,NA
2022-06-12,1607.28571428571,2.85714285714286,88.1428571428571,8799800,NA
2022-06-13,1665.85714285714,2.57142857142857,90.4285714285714,8799800,NA
2022-06-14,1719.71428571429,3.14285714285714,93.4285714285714,8799800,NA
2022-06-15,1765,3.42857142857143,98.7142857142857,8799800,NA
2022-06-16,1788.57142857143,3.71428571428571,104.285714285714,8799800,NA
2022-06-17,1829.14285714286,3.71428571428571,106.285714285714,8799800,NA
2022-06-18,1894.28571428571,4.57142857142857,109.428571428571,8799800,NA
2022-06-19,1941.42857142857,4.71428571428571,114.857142857143,8799800,NA
2022-06-20,2008.14285714286,5.14285714285714,119.428571428571,8799800,NA
2022-06-21,2089.42857142857,4.85714285714286,131.571428571429,8799800,NA
2022-06-22,2180.57142857143,5.14285714285714,137.714285714286,8799800,NA
2022-06-23,2281.57142857143,5.71428571428571,146.571428571429,8799800,NA
2022-06-24,2343.71428571429,5.71428571428571,151.571428571429,8799800,NA
2022-06-25,2379.14285714286,5.71428571428571,158.142857142857,8799800,NA
2022-06-26,2430,6.42857142857143,164.857142857143,8799800,NA
2022-06-27,2520.85714285714,6.85714285714286,169,8799800,NA
2022-06-28,2591.71428571429,6.42857142857143,166.857142857143,8799800,NA
2022-06-29,2680,6.42857142857143,169.714285714286,8799800,NA
2022-06-30,2772.85714285714,5.71428571428571,176.571428571429,8799800,NA
2022-07-01,2896.14285714286,5.57142857142857,182.428571428571,8799800,NA
2022-07-02,3003.71428571429,6.14285714285714,189.428571428571,8799800,NA
2022-07-03,3169.28571428571,6,197.571428571429,8799800,NA
2022-07-04,3340,6.14285714285714,207.571428571429,8799800,NA
2022-07-05,3473.57142857143,7.42857142857143,217.714285714286,8799800,NA
2022-07-06,3577.85714285714,7.71428571428571,230,8799800,NA
2022-07-07,3627.85714285714,8.85714285714286,245,8799800,NA
2022-07-08,3635.71428571429,9.71428571428571,250.857142857143,8799800,NA
2022-07-09,3626,9.85714285714286,252.428571428571,8799800,NA
2022-07-10,3566.28571428571,10.4285714285714,258.142857142857,8799800,NA
2022-07-11,3480.71428571429,11.1428571428571,260.714285714286,8799800,NA
2022-07-12,3380.42857142857,10.8571428571429,264,8799800,NA
2022-07-13,3258.42857142857,11.2857142857143,262.142857142857,8799800,NA
2022-07-14,3140.28571428571,10.2857142857143,254.714285714286,8799800,NA
2022-07-15,3031.42857142857,10.5714285714286,253.428571428571,8799800,NA
2022-07-16,2905.42857142857,10.8571428571429,248.857142857143,8799800,NA
2022-07-17,2736.28571428571,11.7142857142857,243,8799800,NA
2022-07-18,2535.42857142857,11.7142857142857,240.571428571429,8799800,NA
2022-07-19,2329,12.4285714285714,238.714285714286,8799800,NA
2022-07-20,2162.28571428571,13.2857142857143,230.428571428571,8799800,NA
2022-07-21,2017,14.1428571428571,220.142857142857,8799800,NA
2022-07-22,1900.85714285714,13.8571428571429,214.571428571429,8799800,NA
2022-07-23,1800.28571428571,13.7142857142857,210.142857142857,8799800,NA
2022-07-24,1692.85714285714,12.2857142857143,199.857142857143,8799800,NA
2022-07-25,1573.71428571429,12.1428571428571,192.714285714286,8799800,NA
2022-07-26,1495.71428571429,11.5714285714286,179,8799800,NA
2022-07-27,1397.42857142857,10.8571428571429,169.857142857143,8799800,NA
2022-07-28,1302.85714285714,10.8571428571429,160.285714285714,8799800,NA
2022-07-29,1222.42857142857,10.5714285714286,155.285714285714,8799800,NA
2022-07-30,1179.28571428571,10,150.857142857143,8799800,NA
2022-07-31,1138.14285714286,9.57142857142857,147.571428571429,8799800,NA
2022-08-01,1077.14285714286,9,142.714285714286,8799800,NA
2022-08-02,1024.14285714286,9.42857142857143,139.857142857143,8799800,NA
2022-08-03,975.571428571429,9.14285714285714,138.285714285714,8799800,NA
2022-08-04,948.142857142857,8.42857142857143,139.857142857143,8799800,NA
2022-08-05,911.142857142857,8,139.857142857143,8799800,NA
2022-08-06,872.857142857143,8,137.857142857143,8799800,NA
2022-08-07,830.714285714286,9.14285714285714,134.571428571429,8799800,NA
2022-08-08,796.428571428571,9.85714285714286,127.571428571429,8799800,NA
2022-08-09,761.428571428571,9,124.285714285714,8799800,NA
2022-08-10,740.285714285714,8.14285714285714,122.571428571429,8799800,NA
2022-08-11,721.142857142857,9,116,8799800,NA
2022-08-12,699.285714285714,9.71428571428571,109.142857142857,8799800,NA
2022-08-13,677.714285714286,10.1428571428571,108.857142857143,8799800,NA
2022-08-14,656,9.28571428571429,104.571428571429,8799800,NA
2022-08-15,638.142857142857,8.14285714285714,103.714285714286,8799800,NA
2022-08-16,616.428571428571,8.14285714285714,98.8571428571429,8799800,NA
2022-08-17,577.142857142857,8.14285714285714,97.1428571428571,8799800,NA
2022-08-18,542.142857142857,7.14285714285714,93.4285714285714,8799800,NA
2022-08-19,520.571428571429,7,89,8799800,NA
2022-08-20,505.714285714286,6.57142857142857,85.5714285714286,8799800,NA
2022-08-21,486.714285714286,6.57142857142857,82.4285714285714,8799800,NA
2022-08-22,464,6.57142857142857,78.5714285714286,8799800,NA
2022-08-23,448,6.28571428571429,77.7142857142857,8799800,NA
2022-08-24,445.285714285714,6,74.2857142857143,8799800,NA
2022-08-25,434.571428571429,6,72.5714285714286,8799800,NA
2022-08-26,423.428571428571,5.42857142857143,70.8571428571429,8799800,NA
2022-08-27,419.857142857143,5,66.7142857142857,8799800,NA
2022-08-28,404.714285714286,4.57142857142857,64.7142857142857,8799800,NA
2022-08-29,390.142857142857,5,61.4285714285714,8799800,NA
2022-08-30,392,4.71428571428571,61.2857142857143,8799800,NA
2022-08-31,393.857142857143,4.85714285714286,59.8571428571429,8799800,NA
2022-09-01,407.857142857143,5,59.5714285714286,8799800,NA
2022-09-02,415.142857142857,4.85714285714286,60.8571428571429,8799800,NA
2022-09-03,416.428571428571,4.14285714285714,58.5714285714286,8799800,NA
2022-09-04,435.714285714286,4.28571428571429,59.1428571428571,8799800,NA
2022-09-05,444.428571428571,3.71428571428571,60.4285714285714,8799800,NA
2022-09-06,429.142857142857,3.42857142857143,58.1428571428571,8799800,NA
2022-09-07,420.714285714286,3.14285714285714,57.7142857142857,8799800,NA
2022-09-08,406,2.71428571428571,59.1428571428571,8799800,NA
2022-09-09,404.142857142857,2.71428571428571,59.5714285714286,8799800,NA
2022-09-10,400.857142857143,2.85714285714286,62.2857142857143,8799800,NA
2022-09-11,403,2.71428571428571,61.5714285714286,8799800,NA
2022-09-12,403.428571428571,3.14285714285714,60.4285714285714,8799800,NA
2022-09-13,416.285714285714,3.42857142857143,65.2857142857143,8799800,NA
2022-09-14,421,3.42857142857143,64.5714285714286,8799800,NA
2022-09-15,434.285714285714,3.57142857142857,62,8799800,NA
2022-09-16,433.142857142857,3.42857142857143,61.4285714285714,8799800,NA
2022-09-17,435.142857142857,3.57142857142857,61,8799800,NA
2022-09-18,429.857142857143,3.85714285714286,62,8799800,NA
2022-09-19,441.285714285714,3.14285714285714,65.4285714285714,8799800,NA
2022-09-20,471.428571428571,3.14285714285714,63.8571428571429,8799800,NA
2022-09-21,496.285714285714,3.14285714285714,68.5714285714286,8799800,NA
2022-09-22,520.857142857143,3.14285714285714,74.2857142857143,8799800,NA
2022-09-23,547.714285714286,3,77,8799800,NA
2022-09-24,577.142857142857,3.14285714285714,79.2857142857143,8799800,NA
2022-09-25,605.142857142857,3.28571428571429,83.7142857142857,8799800,NA
2022-09-26,625,3.85714285714286,85.7142857142857,8799800,NA
2022-09-27,621.571428571429,3.71428571428571,85.2857142857143,8799800,NA
2022-09-28,627.571428571429,4.14285714285714,85.7142857142857,8799800,NA
2022-09-29,629.571428571429,4.42857142857143,88.5714285714286,8799800,NA
2022-09-30,638.857142857143,4.57142857142857,89,8799800,NA
2022-10-01,650.428571428571,5.14285714285714,96.8571428571429,8799800,NA
2022-10-02,680.571428571429,4.57142857142857,102.285714285714,8799800,NA
2022-10-03,712.857142857143,4.28571428571429,105.428571428571,8799800,NA
2022-10-04,751,4.28571428571429,111.714285714286,8799800,NA
2022-10-05,777,4.28571428571429,113.142857142857,8799800,NA
2022-10-06,813.571428571429,4.14285714285714,112.428571428571,8799800,NA
2022-10-07,842.428571428571,4.71428571428571,116.428571428571,8799800,NA
2022-10-08,844,4.28571428571429,112.571428571429,8799800,NA
2022-10-09,837.285714285714,4.85714285714286,110.714285714286,8799800,NA
2022-10-10,835.571428571429,4.71428571428571,112.857142857143,8799800,NA
2022-10-11,825.285714285714,5.85714285714286,112.857142857143,8799800,NA
2022-10-12,821.428571428571,6.28571428571429,112.857142857143,8799800,NA
2022-10-13,788.571428571429,7,119.142857142857,8799800,NA
2022-10-14,775.142857142857,7.71428571428571,118,8799800,NA
2022-10-15,767.857142857143,8.42857142857143,119.428571428571,8799800,NA
2022-10-16,759.714285714286,8.71428571428571,120.428571428571,8799800,NA
2022-10-17,758.571428571429,10.2857142857143,117.285714285714,8799800,NA
2022-10-18,749.428571428571,10.1428571428571,117.428571428571,8799800,NA
2022-10-19,737.428571428571,9.85714285714286,117.571428571429,8799800,NA
2022-10-20,725.142857142857,9.42857142857143,110.428571428571,8799800,NA
2022-10-21,704,9,114,8799800,NA
2022-10-22,685.285714285714,8.57142857142857,110.428571428571,8799800,NA
2022-10-23,657.714285714286,8.57142857142857,107.857142857143,8799800,NA
2022-10-24,618.857142857143,8.14285714285714,105.285714285714,8799800,NA
2022-10-25,578,8.14285714285714,103,8799800,NA
2022-10-26,551.571428571429,8.28571428571429,102.285714285714,8799800,NA
2022-10-27,538.428571428571,8.85714285714286,100.714285714286,8799800,NA
2022-10-28,521.857142857143,9.14285714285714,92.4285714285714,8799800,NA
2022-10-29,514.857142857143,9.71428571428571,90.8571428571429,8799800,NA
2022-10-30,505,10.5714285714286,88,8799800,NA
2022-10-31,490,9.71428571428571,84.8571428571429,8799800,NA
2022-11-01,482,9.85714285714286,80.4285714285714,8799800,NA
2022-11-02,459.571428571429,9,77.5714285714286,8799800,NA
2022-11-03,444,7.85714285714286,74.4285714285714,8799800,NA
2022-11-04,425.571428571429,7.57142857142857,74.8571428571429,8799800,NA
2022-11-05,409.714285714286,6.14285714285714,72.8571428571429,8799800,NA
2022-11-06,398.285714285714,4.14285714285714,71.2857142857143,8799800,NA
2022-11-07,387,3.42857142857143,70.5714285714286,8799800,NA
2022-11-08,379.142857142857,1.85714285714286,70.2857142857143,8799800,NA
2022-11-09,370.857142857143,1.57142857142857,66.8571428571429,8799800,NA
2022-11-10,361.571428571429,1.14285714285714,65,8799800,NA
2022-11-11,360.571428571429,0,63.4285714285714,8799800,NA
2022-11-12,353.857142857143,0,63.2857142857143,8799800,NA
2022-11-13,342,0,61.2857142857143,8799800,NA
2022-11-14,334.714285714286,0,61.1428571428571,8799800,NA
2022-11-15,326.714285714286,0,50,8799800,NA
2022-11-16,304.428571428571,0,40.7142857142857,8799800,NA
